"","name","year","month","day","hour","lat","long","status","category","wind","pressure","tropicalstorm_force_diameter","hurricane_force_diameter"
"1","Amy",1975,6,27,0,27.5,-79,"tropical depression",NA,25,1013,NA,NA
"2","Amy",1975,6,27,6,28.5,-79,"tropical depression",NA,25,1013,NA,NA
"3","Amy",1975,6,27,12,29.5,-79,"tropical depression",NA,25,1013,NA,NA
"4","Amy",1975,6,27,18,30.5,-79,"tropical depression",NA,25,1013,NA,NA
"5","Amy",1975,6,28,0,31.5,-78.8,"tropical depression",NA,25,1012,NA,NA
"6","Amy",1975,6,28,6,32.4,-78.7,"tropical depression",NA,25,1012,NA,NA
"7","Amy",1975,6,28,12,33.3,-78,"tropical depression",NA,25,1011,NA,NA
"8","Amy",1975,6,28,18,34,-77,"tropical depression",NA,30,1006,NA,NA
"9","Amy",1975,6,29,0,34.4,-75.8,"tropical storm",NA,35,1004,NA,NA
"10","Amy",1975,6,29,6,34,-74.8,"tropical storm",NA,40,1002,NA,NA
"11","Amy",1975,6,29,12,33.8,-73.8,"tropical storm",NA,45,1000,NA,NA
"12","Amy",1975,6,29,18,33.8,-72.8,"tropical storm",NA,50,998,NA,NA
"13","Amy",1975,6,30,0,34.3,-71.6,"tropical storm",NA,50,998,NA,NA
"14","Amy",1975,6,30,6,35.6,-70.8,"tropical storm",NA,55,998,NA,NA
"15","Amy",1975,6,30,12,35.9,-70.5,"tropical storm",NA,60,987,NA,NA
"16","Amy",1975,6,30,18,36.2,-70.2,"tropical storm",NA,60,987,NA,NA
"17","Amy",1975,7,1,0,36.2,-69.8,"tropical storm",NA,60,984,NA,NA
"18","Amy",1975,7,1,6,36.2,-69.4,"tropical storm",NA,60,984,NA,NA
"19","Amy",1975,7,1,12,36.2,-68.3,"tropical storm",NA,60,984,NA,NA
"20","Amy",1975,7,1,18,36.7,-67.2,"tropical storm",NA,60,984,NA,NA
"21","Amy",1975,7,2,0,37.4,-66.7,"tropical storm",NA,60,984,NA,NA
"22","Amy",1975,7,2,6,37.3,-65.9,"tropical storm",NA,60,984,NA,NA
"23","Amy",1975,7,2,12,37.3,-65.1,"tropical storm",NA,60,981,NA,NA
"24","Amy",1975,7,2,18,37.3,-64.1,"tropical storm",NA,60,986,NA,NA
"25","Amy",1975,7,3,0,37.7,-62.8,"tropical storm",NA,55,986,NA,NA
"26","Amy",1975,7,3,6,38.2,-61.2,"tropical storm",NA,55,986,NA,NA
"27","Amy",1975,7,3,12,39.3,-59.6,"tropical storm",NA,55,986,NA,NA
"28","Amy",1975,7,3,18,40.5,-58,"tropical storm",NA,50,986,NA,NA
"29","Amy",1975,7,4,0,42.5,-54.8,"tropical storm",NA,50,986,NA,NA
"30","Amy",1975,7,4,6,44.5,-51.6,"tropical storm",NA,50,986,NA,NA
"31","Amy",1975,7,4,12,47,-48,"extratropical",NA,45,995,NA,NA
"32","Blanche",1975,7,24,0,26,-68.4,"tropical depression",NA,20,1014,NA,NA
"33","Blanche",1975,7,24,6,26,-69.5,"tropical depression",NA,20,1014,NA,NA
"34","Blanche",1975,7,24,12,26.1,-70.5,"tropical depression",NA,25,1014,NA,NA
"35","Blanche",1975,7,24,18,26.5,-71.5,"tropical depression",NA,30,1013,NA,NA
"36","Blanche",1975,7,25,0,27.2,-72.5,"tropical depression",NA,30,1012,NA,NA
"37","Blanche",1975,7,25,6,28,-73.6,"tropical depression",NA,30,1010,NA,NA
"38","Blanche",1975,7,25,12,28.9,-74.3,"tropical depression",NA,30,1007,NA,NA
"39","Blanche",1975,7,25,18,29.9,-74.9,"tropical depression",NA,30,1006,NA,NA
"40","Blanche",1975,7,26,0,31,-75,"tropical depression",NA,30,1005,NA,NA
"41","Blanche",1975,7,26,6,32.2,-74.6,"tropical storm",NA,35,1004,NA,NA
"42","Blanche",1975,7,26,12,33.4,-73.5,"tropical storm",NA,35,1003,NA,NA
"43","Blanche",1975,7,26,18,34.2,-72.2,"tropical storm",NA,50,998,NA,NA
"44","Blanche",1975,7,27,0,35,-71,"tropical storm",NA,60,992,NA,NA
"45","Blanche",1975,7,27,6,35.9,-70,"hurricane",1,65,987,NA,NA
"46","Blanche",1975,7,27,12,36.9,-69,"hurricane",1,70,984,NA,NA
"47","Blanche",1975,7,27,18,37.9,-68,"hurricane",1,75,981,NA,NA
"48","Blanche",1975,7,28,0,39.3,-67.2,"hurricane",1,75,980,NA,NA
"49","Blanche",1975,7,28,6,41.2,-66.4,"hurricane",1,70,980,NA,NA
"50","Blanche",1975,7,28,12,44,-65.2,"extratropical",NA,60,988,NA,NA
"51","Blanche",1975,7,28,18,47.2,-62.4,"extratropical",NA,60,992,NA,NA
"52","Caroline",1975,8,24,12,22.4,-69.8,"tropical depression",NA,25,1011,NA,NA
"53","Caroline",1975,8,24,18,21.9,-71.1,"tropical depression",NA,25,1011,NA,NA
"54","Caroline",1975,8,25,0,21.6,-72.5,"tropical depression",NA,25,1010,NA,NA
"55","Caroline",1975,8,25,6,21.2,-73.8,"tropical depression",NA,25,1010,NA,NA
"56","Caroline",1975,8,25,12,20.9,-75.1,"tropical depression",NA,25,1011,NA,NA
"57","Caroline",1975,8,25,18,20.6,-76.4,"tropical depression",NA,25,1011,NA,NA
"58","Caroline",1975,8,26,0,20.4,-77.7,"tropical depression",NA,25,1011,NA,NA
"59","Caroline",1975,8,26,6,20.3,-79,"tropical depression",NA,25,1011,NA,NA
"60","Caroline",1975,8,26,12,20.2,-80.3,"tropical depression",NA,25,1012,NA,NA
"61","Caroline",1975,8,26,18,20.2,-81.6,"tropical depression",NA,25,1012,NA,NA
"62","Caroline",1975,8,27,0,20.4,-82.8,"tropical depression",NA,25,1013,NA,NA
"63","Caroline",1975,8,27,6,20.8,-84,"tropical depression",NA,25,1013,NA,NA
"64","Caroline",1975,8,27,12,21.1,-85.1,"tropical depression",NA,25,1014,NA,NA
"65","Caroline",1975,8,27,18,21.5,-86.3,"tropical depression",NA,25,1014,NA,NA
"66","Caroline",1975,8,28,0,22,-87.5,"tropical depression",NA,25,1014,NA,NA
"67","Caroline",1975,8,28,6,22.4,-88.8,"tropical depression",NA,25,1014,NA,NA
"68","Caroline",1975,8,28,12,22.8,-90.1,"tropical depression",NA,25,1013,NA,NA
"69","Caroline",1975,8,28,18,22.9,-91,"tropical depression",NA,25,1010,NA,NA
"70","Caroline",1975,8,29,0,23,-91.9,"tropical depression",NA,30,1007,NA,NA
"71","Caroline",1975,8,29,6,23.1,-92.6,"tropical storm",NA,35,1003,NA,NA
"72","Caroline",1975,8,29,12,23.2,-93.2,"tropical storm",NA,40,999,NA,NA
"73","Caroline",1975,8,29,18,23.2,-93.6,"tropical storm",NA,50,994,NA,NA
"74","Caroline",1975,8,30,0,23.3,-94.2,"hurricane",1,65,990,NA,NA
"75","Caroline",1975,8,30,6,23.5,-94.9,"hurricane",1,65,990,NA,NA
"76","Caroline",1975,8,30,12,23.7,-95.6,"hurricane",1,65,989,NA,NA
"77","Caroline",1975,8,30,18,23.8,-96.3,"hurricane",1,70,987,NA,NA
"78","Caroline",1975,8,31,0,24,-97,"hurricane",3,100,973,NA,NA
"79","Caroline",1975,8,31,6,24.1,-97.5,"hurricane",3,100,963,NA,NA
"80","Caroline",1975,8,31,12,24.3,-97.8,"hurricane",2,90,963,NA,NA
"81","Caroline",1975,8,31,18,24.8,-98,"tropical storm",NA,55,993,NA,NA
"82","Caroline",1975,9,1,0,25.1,-98.3,"tropical depression",NA,30,1000,NA,NA
"83","Caroline",1975,9,1,6,25.2,-98.7,"tropical depression",NA,20,1002,NA,NA
"84","Caroline",1975,9,1,12,25.3,-99,"tropical depression",NA,20,1002,NA,NA
"85","Doris",1975,8,28,12,33.3,-46.3,"subtropical storm",NA,35,1005,NA,NA
"86","Doris",1975,8,28,18,33.6,-47.5,"subtropical storm",NA,40,1005,NA,NA
"87","Doris",1975,8,29,0,34.5,-48.1,"subtropical storm",NA,40,1005,NA,NA
"88","Doris",1975,8,29,6,34.7,-48.5,"subtropical storm",NA,45,1005,NA,NA
"89","Doris",1975,8,29,12,34.9,-48.9,"tropical storm",NA,45,1005,NA,NA
"90","Doris",1975,8,29,18,35.2,-49.1,"tropical storm",NA,50,1000,NA,NA
"91","Doris",1975,8,30,0,35.3,-48.9,"tropical storm",NA,55,997,NA,NA
"92","Doris",1975,8,30,6,35.3,-48.5,"tropical storm",NA,55,997,NA,NA
"93","Doris",1975,8,30,12,35.3,-48,"tropical storm",NA,55,997,NA,NA
"94","Doris",1975,8,30,18,35,-47.1,"tropical storm",NA,55,997,NA,NA
"95","Doris",1975,8,31,0,34.9,-46.3,"hurricane",1,65,990,NA,NA
"96","Doris",1975,8,31,6,34.8,-45.7,"hurricane",1,65,990,NA,NA
"97","Doris",1975,8,31,12,34.7,-45.2,"hurricane",1,70,990,NA,NA
"98","Doris",1975,8,31,18,34.6,-44.9,"hurricane",1,70,990,NA,NA
